Date,SCCOOpen,SCCOHigh,SCCOLow,SCCOClose,SCCOAdj Close,SCCOVolume,PLMOpen,PLMHigh,PLMLow,PLMClose,PLMAdj Close,PLMVolume,COPXOpen,COPXHigh,COPXLow,COPXClose,COPXAdj Close,COPXVolume,^IXICOpen,^IXICHigh,^IXICLow,^IXICClose,^IXICAdj Close,^IXICVolume
2022-09-29,44.990002,45.200001,43.299999,44.799999,44.377678,1738900,3.08,3.12,2.89,2.89,2.89,30100,28.200001,28.440001,27.629999,28.34,28.34,637300,10894.44043,10899.469727,10623.219727,10737.509766,10737.509766,4516630000
2022-09-30,44.459999,46.23,44.380001,44.84,44.417301,1395400,2.88,2.98,2.88,2.88,2.88,26800,28.24,28.860001,27.969999,28.26,28.26,296100,10697.709961,10883.040039,10572.330078,10575.620117,10575.620117,4649710000
2022-10-03,45.779999,48.080002,45.740002,47.740002,47.289967,1713100,2.89,3.11,2.89,3.08,3.08,57400,28.639999,29.65,28.639999,29.549999,29.549999,219000,10659.009766,10875.459961,10577.889648,10815.429688,10815.429688,4415440000
2022-10-04,48.580002,48.91,48.0,48.889999,48.429123,2114900,3.08,3.08,2.92,2.99,2.99,67100,30.200001,30.700001,30.09,30.450001,30.450001,324100,11054.719727,11189.959961,11044.040039,11176.410156,11176.410156,5004780000
2022-10-05,47.98,49.009998,47.599998,48.630001,48.171574,1418600,2.97,3.03,2.94,2.98,2.98,20700,29.870001,30.25,29.5,30.190001,30.190001,211000,11022.669922,11210.320313,10910.759766,11148.639648,11148.639648,4091860000
2022-10-06,47.73,48.619999,47.52,48.299999,47.844685,1512900,3.03,3.03,2.9,2.9,2.9,22500,29.66,30.0,29.32,29.6,29.6,171300,11129.040039,11230.44043,11051.269531,11073.30957,11073.30957,4423320000
2022-10-07,47.66,48.830002,47.439999,47.91,47.458359,1866200,2.9,3.0,2.85,2.89,2.89,48400,29.280001,29.290001,28.65,28.76,28.76,253600,10877.280273,10891.929688,10608.519531,10652.400391,10652.400391,4634190000
2022-10-10,48.290001,49.119999,47.43,47.470001,47.022511,1639100,2.87,2.97,2.83,2.84,2.84,18200,29.049999,29.290001,28.700001,28.76,28.76,98000,10659.950195,10669.929688,10449.040039,10542.099609,10542.099609,3989640000
2022-10-11,46.98,48.18,46.200001,47.279999,46.834297,1433000,2.82,2.85,2.74,2.8,2.8,45600,28.48,28.92,28.09,28.24,28.24,167900,10484.370117,10608.839844,10351.980469,10426.19043,10426.19043,4738840000
2022-10-12,47.060001,48.240002,46.490002,48.07,47.616852,1261700,2.77,2.8,2.73,2.77,2.77,14700,28.299999,28.459999,27.84,28.389999,28.389999,126500,10437.0,10494.530273,10372.209961,10417.099609,10417.099609,4091030000
2022-10-13,46.700001,49.41,46.540001,48.75,48.290443,1403800,2.76,2.86,2.71,2.84,2.84,40000,27.620001,29.219999,27.450001,28.98,28.98,310400,10131.820313,10697.709961,10088.830078,10649.150391,10649.150391,5300080000
2022-10-14,48.799999,48.900002,46.799999,47.029999,46.586655,1488100,2.8,2.86,2.71,2.72,2.72,39400,29.110001,29.110001,27.959999,28.040001,28.040001,186500,10742.80957,10766.69043,10308.80957,10321.389648,10321.389648,4393000000
2022-10-17,48.18,48.889999,47.049999,47.650002,47.200813,1161000,2.77,2.82,2.73,2.82,2.82,37800,28.73,29.059999,28.639999,28.66,28.66,245100,10575.650391,10696.589844,10569.69043,10675.799805,10675.799805,4439190000
2022-10-18,48.32,48.380001,46.810001,47.32,46.87392,1080900,2.78,2.85,2.76,2.85,2.85,35700,29.030001,29.040001,28.1,28.35,28.35,316100,10963.990234,10972.969727,10670.120117,10772.400391,10772.400391,5047360000
2022-10-19,46.900002,47.240002,46.009998,46.41,45.9725,1221700,2.84,2.84,2.75,2.75,2.75,21200,28.129999,28.35,27.809999,28.0,28.0,333800,10689.30957,10808.040039,10592.879883,10680.509766,10680.509766,4955090000
2022-10-20,46.52,48.639999,46.389999,47.150002,46.705528,1944800,2.8,2.89,2.73,2.82,2.82,43900,27.99,28.969999,27.91,27.99,27.99,849100,10657.410156,10837.299805,10574.549805,10614.839844,10614.839844,4628010000
2022-10-21,46.389999,48.830002,45.970001,48.779999,48.320156,2712100,2.89,3.04,2.78,3.02,3.02,105400,27.99,29.25,27.57,29.219999,29.219999,1571200,10576.040039,10875.719727,10542.429688,10859.719727,10859.719727,4706440000
2022-10-24,47.740002,47.93,45.490002,45.82,45.388062,2404200,3.05,3.05,2.86,2.91,2.91,55300,28.790001,28.790001,28.02,28.15,28.15,1079200,10867.070313,10983.519531,10713.330078,10952.610352,10952.610352,4808710000
2022-10-25,45.299999,47.689999,45.169998,47.349998,46.903637,1805900,2.88,3.06,2.88,2.96,2.96,39100,28.299999,28.889999,28.18,28.85,28.85,185700,10996.969727,11210.379883,10996.969727,11199.120117,11199.120117,5141760000
2022-10-26,48.299999,49.66,48.02,49.189999,48.726292,2191800,2.99,3.07,2.96,3.02,3.02,46800,29.1,30.549999,29.1,30.139999,30.139999,658800,10969.019531,11205.839844,10948.379883,10970.990234,10970.990234,5224440000
2022-10-27,48.720001,48.84,47.599998,48.349998,47.894211,1702600,3.09,3.09,2.95,2.99,2.99,37600,30.0,30.129999,29.6,29.780001,29.780001,231800,10971.950195,10998.730469,10780.5,10792.669922,10792.669922,4773520000
2022-10-28,47.880001,48.02,46.189999,47.110001,46.665901,1899100,2.97,3.02,2.86,3.01,3.01,47700,29.469999,29.469999,28.67,29.16,29.16,499900,10766.200195,11117.040039,10766.200195,11102.450195,11102.450195,4731940000
2022-10-31,46.43,47.93,46.360001,46.970001,46.527222,2039500,3.0,3.01,2.93,2.99,2.99,35100,28.75,29.129999,28.559999,28.67,28.67,367400,11028.429688,11047.94043,10914.009766,10988.150391,10988.150391,4753740000
2022-11-01,48.799999,50.240002,48.630001,50.009998,49.538563,2080000,3.07,3.08,2.99,3.02,3.02,33300,29.75,30.309999,29.75,30.08,30.08,618100,11154.740234,11156.349609,10881.19043,10890.849609,10890.849609,4677520000
2022-11-02,49.84,50.099998,47.91,47.990002,47.537609,1466700,2.98,3.04,2.81,2.81,2.81,51700,30.01,30.389999,29.02,29.040001,29.040001,401200,10885.009766,10993.240234,10522.900391,10524.799805,10524.799805,5436420000
2022-11-03,47.290001,48.43,46.650002,48.400002,47.943745,1598800,2.92,2.96,2.87,2.92,2.92,20100,28.690001,29.450001,28.51,29.190001,29.190001,372100,10399.450195,10486.009766,10319.540039,10342.94043,10342.94043,5102190000
2022-11-04,51.689999,53.919998,51.27,53.700001,53.193779,2663700,2.93,3.01,2.93,3.0,3.0,33100,31.120001,32.23,31.08,32.049999,32.049999,1160900,10548.139648,10553.629883,10262.929688,10475.25,10475.25,5453750000
2022-11-07,53.650002,54.139999,52.619999,53.040001,52.540001,1641400,2.98,3.05,2.94,3.05,3.05,26200,32.23,32.25,31.67,31.870001,31.870001,480300,10516.94043,10587.959961,10428.910156,10564.519531,10564.519531,4456690000
2022-11-08,53.25,55.169998,53.029999,54.09,54.09,2239400,3.05,3.09,2.99,3.09,3.09,37800,32.18,33.130001,31.870001,32.860001,32.860001,812100,10611.530273,10745.639648,10472.730469,10616.200195,10616.200195,5134500000
2022-11-09,53.279999,54.419998,53.009998,53.34,53.34,1749100,3.09,3.09,2.96,3.01,3.01,24500,32.619999,32.799999,31.639999,31.709999,31.709999,336000,10528.450195,10564.969727,10344.009766,10353.169922,10353.169922,4977460000
2022-11-10,55.290001,56.240002,54.73,56.220001,56.220001,1590100,3.1,3.17,2.98,3.11,3.11,80500,33.240002,34.16,33.009998,33.860001,33.860001,538500,10869.169922,11119.120117,10779.950195,11114.150391,11114.150391,6433000000
2022-11-11,58.639999,61.139999,58.290001,60.389999,60.389999,2918200,3.16,3.16,3.01,3.08,3.08,44200,34.73,35.599998,34.73,35.32,35.32,857900,11124.75,11352.429688,11069.830078,11323.330078,11323.330078,5867750000
2022-11-14,59.200001,61.0,59.200001,60.48,60.48,1810300,3.11,3.17,3.04,3.1,3.1,35200,35.080002,35.09,34.540001,34.830002,34.830002,958400,11233.900391,11350.120117,11167.169922,11196.219727,11196.219727,5004060000
2022-11-15,61.23,61.889999,60.029999,60.639999,60.639999,1553300,3.12,3.13,3.01,3.09,3.09,33000,35.41,35.529999,34.939999,35.130001,35.130001,639400,11474.820313,11492.620117,11241.150391,11358.410156,11358.410156,5617310000
2022-11-16,59.599998,60.02,58.700001,59.32,59.32,1669500,3.07,3.19,3.04,3.07,3.07,35800,35.0,35.029999,34.41,34.59,34.59,396300,11260.099609,11286.099609,11162.919922,11183.660156,11183.660156,4585190000
2022-11-17,57.849998,58.759998,57.369999,58.580002,58.580002,899700,3.02,3.1,3.0,3.05,3.05,28600,33.59,33.82,33.23,33.740002,33.740002,670300,11008.669922,11198.839844,11006.209961,11144.959961,11144.959961,4354360000
2022-11-18,58.580002,58.73,57.52,58.02,58.02,778700,3.22,3.22,2.97,2.98,2.98,69000,33.849998,33.93,33.310001,33.459999,33.459999,462000,11257.009766,11259.44043,11059.160156,11146.05957,11146.05957,4175420000
2022-11-21,57.07,57.290001,56.259998,57.25,57.25,889500,2.97,3.04,2.96,2.99,2.99,29000,33.009998,33.369999,32.650002,33.330002,33.330002,365800,11091.009766,11128.780273,10999.75,11024.509766,11024.509766,3977130000
2022-11-22,58.240002,59.869999,57.970001,59.470001,59.470001,1197100,3.04,3.06,2.99,3.06,3.06,35500,33.759998,34.41,33.759998,34.349998,34.349998,569400,11058.55957,11179.870117,10975.660156,11174.410156,11174.410156,4186360000
2022-11-23,58.0,59.52,57.77,59.349998,59.349998,843700,3.02,3.11,3.02,3.08,3.08,36600,34.330002,34.759998,34.25,34.700001,34.700001,216500,11174.610352,11310.820313,11174.610352,11285.320313,11285.320313,4431530000
2022-11-25,59.110001,59.349998,58.470001,58.790001,58.790001,425800,3.1,3.1,3.01,3.02,3.02,7900,34.84,34.84,34.57,34.68,34.68,70000,11231.0,11261.570313,11206.379883,11226.360352,11226.360352,2184080000
2022-11-28,58.470001,58.709999,57.34,57.630001,57.630001,1034100,3.0,3.02,2.93,2.96,2.96,61900,34.43,34.48,33.759998,33.790001,33.790001,314200,11147.570313,11217.75,11020.69043,11049.5,11049.5,4271360000
2022-11-29,59.16,59.709999,58.509998,59.330002,59.330002,1203600,2.95,2.99,2.93,2.94,2.94,27100,34.439999,34.98,34.439999,34.880001,34.880001,297300,11060.019531,11086.019531,10944.370117,10983.780273,10983.780273,4592830000
2022-11-30,59.950001,61.240002,59.119999,61.02,61.02,2217200,2.98,3.0,2.9,3.0,3.0,77200,35.41,36.189999,35.09,36.189999,36.189999,1717000,10995.200195,11468.469727,10966.530273,11468.0,11468.0,6653460000
2022-12-01,60.75,61.84,60.310001,61.459999,61.459999,1415500,2.97,3.0,2.93,2.94,2.94,120300,36.48,36.889999,36.25,36.790001,36.790001,1620300,11475.169922,11546.769531,11378.75,11482.450195,11482.450195,5158120000
2022-12-02,60.459999,62.200001,60.119999,61.970001,61.970001,785300,3.0,3.0,2.91,2.99,2.99,35400,36.169998,36.959999,36.029999,36.939999,36.939999,498800,11308.379883,11492.320313,11296.719727,11461.5,11461.5,4523010000
2022-12-05,62.290001,62.369999,60.490002,60.639999,60.639999,1079100,2.96,3.0,2.86,2.94,2.94,57800,37.150002,37.27,36.040001,36.169998,36.169998,999800,11380.990234,11425.509766,11193.019531,11239.94043,11239.94043,4510030000
2022-12-06,61.400002,62.18,60.509998,60.860001,60.860001,937400,2.92,2.92,2.77,2.81,2.81,117600,36.27,36.720001,35.82,36.07,36.07,369400,11228.419922,11241.419922,10956.200195,11014.889648,11014.889648,4713330000
2022-12-07,60.470001,61.700001,59.970001,60.029999,60.029999,1317900,2.85,2.85,2.7,2.7,2.7,117500,36.040001,36.299999,35.830002,35.939999,35.939999,382500,10963.950195,11039.80957,10910.620117,10958.549805,10958.549805,4343860000
2022-12-08,61.599998,61.900002,60.970001,61.459999,61.459999,1499500,2.73,2.75,2.7,2.73,2.73,68900,36.490002,37.060001,36.32,36.709999,36.709999,421700,11011.330078,11119.160156,10939.469727,11082.0,11082.0,4281800000
2022-12-09,61.619999,62.459999,60.59,60.669998,60.669998,975600,2.7,2.87,2.7,2.77,2.77,60000,36.919998,37.16,36.529999,36.549999,36.549999,266200,11038.169922,11138.700195,10999.259766,11004.620117,11004.620117,4337440000
2022-12-12,59.810001,60.669998,59.549999,60.48,60.48,968200,2.76,2.79,2.7,2.78,2.78,38000,36.549999,36.549999,35.950001,36.330002,36.330002,354000,11015.480469,11144.669922,10984.820313,11143.740234,11143.740234,4829990000
2022-12-13,62.689999,63.16,60.779999,61.07,61.07,1179700,2.88,2.88,2.71,2.76,2.76,49400,37.259998,37.889999,36.77,36.93,36.93,498500,11542.839844,11571.639648,11160.540039,11256.80957,11256.80957,6126890000
2022-12-14,61.07,61.650002,60.5,61.290001,61.290001,680600,2.74,2.82,2.71,2.75,2.75,68500,36.990002,37.209999,36.650002,37.0,37.0,250400,11248.089844,11352.089844,11065.240234,11170.889648,11170.889648,5485150000
2022-12-15,60.650002,60.650002,59.459999,59.889999,59.889999,1313600,2.71,2.75,2.7,2.7,2.7,36300,36.5,36.59,35.470001,35.610001,35.610001,787300,11012.620117,11029.570313,10775.610352,10810.530273,10810.530273,5536070000
2022-12-16,59.490002,60.310001,59.369999,59.759998,59.759998,1675400,2.7,2.77,2.53,2.72,2.72,267900,35.57,35.889999,35.200001,35.720001,35.720001,315900,10767.629883,10833.240234,10642.099609,10705.410156,10705.410156,7968170000
2022-12-19,60.369999,60.43,59.150002,59.52,59.52,719400,2.72,2.72,2.52,2.54,2.54,82800,36.0,36.169998,35.25,35.41,35.41,233500,10707.44043,10713.969727,10497.549805,10546.030273,10546.030273,4631820000
2022-12-20,60.0,60.84,60.0,60.41,60.41,647700,2.7,2.7,2.55,2.64,2.64,52500,35.580002,36.279999,35.580002,35.779999,35.779999,322100,10490.889648,10609.459961,10446.820313,10547.110352,10547.110352,4707190000
2022-12-21,61.18,61.700001,60.759998,61.619999,61.619999,656100,2.68,2.69,2.65,2.69,2.69,17800,36.0,36.779999,36.0,36.740002,36.740002,365200,10592.0,10753.570313,10569.200195,10709.370117,10709.370117,4401420000
2022-12-22,60.98,60.98,59.599998,60.860001,60.860001,854200,2.66,2.68,2.61,2.62,2.62,44000,36.0,36.16,34.93,35.43,35.43,318100,10586.459961,10599.339844,10313.320313,10476.120117,10476.120117,5125070000
2022-12-23,61.169998,61.459999,60.490002,61.060001,61.060001,540800,2.67,2.68,2.64,2.64,2.64,23000,35.639999,36.040001,35.290001,36.029999,36.029999,185000,10437.75,10514.759766,10361.820313,10497.860352,10497.860352,3544680000
2022-12-27,61.919998,62.34,61.509998,62.18,62.18,669900,2.61,2.67,2.53,2.53,2.53,60800,36.5,36.799999,36.330002,36.48,36.48,335700,10462.19043,10472.320313,10340.730469,10353.230469,10353.230469,3827290000
2022-12-28,62.009998,62.349998,60.950001,61.060001,61.060001,640416,2.61,2.61,2.5,2.51,2.51,50141,36.689999,36.810001,36.009998,36.049999,36.049999,495902,10339.200195,10414.817383,10207.472656,10213.288086,10213.288086,3255058000
